rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	id
62	C28H36N4O5	[M - H]-	C28H36N4O5	0.9999999999999999	41.12078637358336	34.776829242588995	6.343957130994363	13	0.6000111339565614	-2.841639533667999	2.841639533667999	-0.9671105081598789		507.26080	193.365	121_2211_121
63	C7H14N3O3	[M - H]-	C7H14N3O3	0.9999999999999999	40.929204992985085	36.41566605942681	4.5135389335582765	6	0.9057404287611169	0.6031965972335883	1.536321836669169	1.3721588938355513		187.09650	104.796	65_2211_65
64	C22H36N4O3	[M - H]-	C22H36N4O3	0.9999999999999999	40.911115463645174	37.82123336976164	3.0898820938835323	10	0.76172123560424	-1.2734323987929042	1.5527799744869195	-4.5670615164193435		403.26962	327.831	260_2211_260
65	C11H20N4O4	[M + Cl]-	C11H20N4O4	0.9999999999999999	40.90680060290572	40.90680060290572	0.0	7	0.7958196665181402	-0.013726965442467714	0.7955392522114842	2.2936129434326378		307.11856	156.476	95_2211_95
66	C17H34N6O6	[M - H4O2 - H]-	C17H30N6O4	0.9999999999999999	40.801744090062115	37.43957745308201	3.3621666369801044	13	0.7066512970145363	0.8233565127219564	2.607034133642732	-94487.50279342246		381.22565	297.348	221_2211_221
66	C17H32N6O5	[M - H2O - H]-	C17H30N6O4	0.9999999999999999	40.801744090062115	37.43957745308201	3.3621666369801044	13	0.7066512970145363	0.8233565127219564	2.607034133642732	-47243.65960757354		381.22565	297.348	221_2211_221
67	C29H48O6	[M - H]-	C29H48O6	0.9999999999999999	40.25422442508158	36.66572129770776	3.588503127373823	6	0.8886084854677286	-2.7198689677598322	2.7198689677598322	-0.1521698706159231		491.33774	334.483	273_2211_273
67	C29H50O7	[M - H2O - H]-	C29H48O6	0.9999999999999999	40.25422442508158	36.66572129770776	3.588503127373823	7	0.8886084854677286	-2.7198689677598322	2.7198689677598322	-36656.33240945918		491.33774	334.483	273_2211_273
67	C29H52O8	[M - H4O2 - H]-	C29H48O6	0.9999999999999999	40.25422442508158	36.66572129770776	3.588503127373823	7	0.8886084854677286	-2.7198689677598322	2.7198689677598322	-73312.51264904774		491.33774	334.483	273_2211_273
68	C35H56N4O6	[M - H2O - H]-	C35H54N4O5	0.9999999999999999	39.94950644311517	33.60253659923616	6.34696984387901	17	0.8792773181719219	-0.5559208202237724	1.288064114651954	-29557.13549657275		609.40057	335.668	276_2211_276
68	C35H54N4O5	[M - H]-	C35H54N4O5	0.9999999999999999	39.94950644311517	33.60253659923616	6.34696984387901	16	0.8792773181719219	-0.5559208202237724	1.288064114651954	-2.577361276777853		609.40057	335.668	276_2211_276
68	C35H58N4O7	[M - H4O2 - H]-	C35H54N4O5	0.9999999999999999	39.94950644311517	33.60253659923616	6.34696984387901	17	0.8792773181719219	-0.5559208202237724	1.288064114651954	-59111.69363186911		609.40057	335.668	276_2211_276
69	C28H42N6O5	[M - H]-	C28H42N6O5	0.9999999999999999	39.84075325871678	36.030688508371114	3.810064750345667	10	0.7944826341261937	0.2694862469673657	1.2660911250008424	0.45119518839652006		541.31464	337.679	281_2211_281
